e02896ff5a9a011159704d80e6d3451b16bb158d	complex	prefix:perf	performance: content-addressed compiled graph sharing for nested graphs (#25)
d6d6e4ea03be8198739488d607dab68ee4892666	complex	verb:implement	performance: implement section-scoped input hashing and scoped walks (#24)
4f844ef102d65adb67c1aa8e4ba0a8d965f254df	complex	verb:implement	implement .ready(), revision immutability, and revision GC (#17)
bbaf56a2c7231e2408be95ad96db5c2b0ca002fd	ambiguous	no-clear-direction	quality: design-first frame, prioritization heuristic, and no-flake constraint (#21)
72f9631dd4ce9b394a61934219b669b43bf258db	simple	prefix:simplicity	simplicity: fix gvkToGVR pluralization, split controller.go (#20)
9ebcb060f55859aea16836ed7fde185838d7642b	simple	prefix:simplicity	simplicity: reconcile experimental/graph/ against 006-quality.md (#19)
850f4141d929148847fa891bf72cbee2944e4846	complex	verb:add	quality: add open-ended item to each section and instruction to work through every item (#18)
cf3d5ccb60ecb46de49ce545d18e7c9d200b5ffa	ambiguous	no-clear-direction	quality: test untested design commitments and add benchmarks (#16)
2df3263335f2b23a8238927e15cc95265167b99a	simple	phrase:reconcile-against	quality: reconcile experimental graph controller against design and code standards (#15)
4eb0c3046522a58d2dc370671b67bc733aef9a53	complex	verb:add	Add deploy and bootstrap infrastructure for graph controller (#14)
770fae4c1365099aafc705ddc70e54af53146043	complex	verb:add	design: add quality checklist for experimental graph controller (#13)
822525acebeba10ec0cf21c116dd9c48a44cdd49	ambiguous	no-clear-direction	Fix correctness bugs found during design reconciliation (#12)
f86ba8fe0e54ca7b29b900f48ea9487036673481	ambiguous	no-clear-direction	Restore design docs accidentally reverted by #10 (#11)
88bb42b24b88885a5f6eea1b1cc6fadeff680518	complex	verb:implement	Implement experimental designs 1-4 for Graph controller (#10)
2240826a7bb264cd6ef9a24a04dc9656c8db34c8	ambiguous	no-clear-direction	design: use 'node' for graph entries, reserve 'resource' for Kubernetes resources (#9)
9029857cc7fc7e0f03460ca6e73a74145737a712	complex	verb:add	design: add finalizes field for deletion-phase resources
cf4599ba782010b852984c58efce32ec515865b2	simple	verb:rename	Rename resources → nodes in experimental Graph spec
6c19f443cad075410e2c2eb88b8423dd3a6b0146	simple	phrase:align-naming	Align naming across design docs: applied set, teardown invariant, dependency wording
3bdb2278fa1ad01ce64e754dee0105985b960644	ambiguous	no-clear-direction	Rewrite 004-graph-execution from first principles
0e18cf8da9f8e8657769fa5fdec609679fc3a6b1	simple	verb:relocate-merge	Remove 005-performance: architectural properties now baked into 004-execution
730675c9b41bee2b42e8417c5182242b7fd964de	ambiguous	no-clear-direction	Rewrite 004-execution: DAG mechanics, wind/prune, watches, forEach, revisions
647f76d32de3503406699d980d75fb6564536dd0	ambiguous	no-clear-direction	Fix correctness and clarity issues in design docs 001-003
01b1a8c723da8f23535fa5aa7c9e8408fd0e792c	ambiguous	no-clear-direction	Restructure design doc suite: reorder, rewrite ownership model, align terminology
80aa28cc34e45336a101abcd80371de6cd7dbd74	complex	verb:add	Add graph execution and ownership design docs, update doc suite
688456a5d844ef6716fd6f39e3b15f63547a7421	complex	verb:implement	Implement GraphRevision for experimental Graph controller
b11a749494b75b4ffd248bf4ca5208114219a3ba	simple	phrase:reconcile-against	Reconcile implementation against design docs
3948ca18b93e624c7fd30bca1b7998a58905ca6b	simple	phrase:reconcile-against	Reconcile graph controller against 001-graph design
